database,alloy,T_C,phase,label,set_index,fraction
PrecHiMn-04,llm_noC,590.0,A1_FCC,A1_FCC,1,0.18404587306194142
PrecHiMn-04,llm_noC,600.0,A1_FCC,A1_FCC,0,0.21525507477465558
PrecHiMn-04,llm_noC,600.0,CUB_A13,CUB_A13,1,0.7847449252615833
PrecHiMn-04,llm_noC,610.0,A1_FCC,A1_FCC,0,0.24703915813124597
PrecHiMn-04,llm_noC,610.0,CUB_A13,CUB_A13,1,0.7529608418997656
PrecHiMn-04,llm_noC,620.0,A1_FCC,A1_FCC,0,0.27940775530358347
PrecHiMn-04,llm_noC,620.0,CUB_A13,CUB_A13,1,0.7205922447344986
PrecHiMn-04,llm_noC,630.0,A1_FCC,A1_FCC,0,0.31237176556961316
PrecHiMn-04,llm_noC,630.0,CUB_A13,CUB_A13,1,0.6876282344634528
PrecHiMn-04,llm_noC,640.0,A1_FCC,A1_FCC,0,0.34594307692246207
PrecHiMn-04,llm_noC,640.0,CUB_A13,CUB_A13,1,0.6540569231122474
PrecHiMn-04,llm_noC,650.0,A1_FCC,A1_FCC,0,0.38013432966634864
PrecHiMn-04,llm_noC,650.0,CUB_A13,CUB_A13,1,0.6198656703354147
PrecHiMn-04,llm_noC,660.0,A1_FCC,A1_FCC,0,0.41495868817972625
PrecHiMn-04,llm_noC,660.0,CUB_A13,CUB_A13,1,0.5850413118554715
PrecHiMn-04,llm_noC,670.0,A1_FCC,A1_FCC,0,0.450429600258962
PrecHiMn-04,llm_noC,670.0,CUB_A13,CUB_A13,1,0.5495703997511123
PrecHiMn-04,llm_noC,680.0,A1_FCC,A1_FCC,0,0.48656053623754314
PrecHiMn-04,llm_noC,680.0,CUB_A13,CUB_A13,1,0.5134394637683171
PrecHiMn-04,llm_noC,690.0,A1_FCC,A1_FCC,0,0.5233646995717809
PrecHiMn-04,llm_noC,690.0,CUB_A13,CUB_A13,1,0.47663530039526475
PrecHiMn-04,llm_noC,700.0,A1_FCC,A1_FCC,0,0.5608547007015109
PrecHiMn-04,llm_noC,700.0,CUB_A13,CUB_A13,1,0.4391452993031064
PrecHiMn-04,llm_noC,710.0,A1_FCC,A1_FCC,0,0.5990421923399155
PrecHiMn-04,llm_noC,710.0,CUB_A13,CUB_A13,1,0.4009578076315262
PrecHiMn-04,llm_noC,720.0,A1_FCC,A1_FCC,0,0.6379374565065443
PrecHiMn-04,llm_noC,720.0,CUB_A13,CUB_A13,1,0.36206254350590134
PrecHiMn-04,llm_noC,730.0,A1_FCC,A1_FCC,0,0.6775489417771667
PrecHiMn-04,llm_noC,730.0,CUB_A13,CUB_A13,1,0.32245105820216663
PrecHiMn-04,llm_noC,740.0,A1_FCC,A1_FCC,0,0.7178827445221696
PrecHiMn-04,llm_noC,740.0,CUB_A13,CUB_A13,1,0.28211725550317285
PrecHiMn-04,llm_noC,750.0,A1_FCC,A1_FCC,0,0.7589420306009808
PrecHiMn-04,llm_noC,750.0,CUB_A13,CUB_A13,1,0.24105796934192927
PrecHiMn-04,llm_noC,760.0,A1_FCC,A1_FCC,0,0.8007263968338624
PrecHiMn-04,llm_noC,760.0,CUB_A13,CUB_A13,1,0.19927360310367742
PrecHiMn-04,llm_noC,770.0,A1_FCC,A1_FCC,0,0.8432311720071028
PrecHiMn-04,llm_noC,770.0,CUB_A13,CUB_A13,1,0.15676882796302335
PrecHiMn-04,llm_noC,780.0,A1_FCC,A1_FCC,0,0.8864466604176128
PrecHiMn-04,llm_noC,780.0,CUB_A13,CUB_A13,1,0.11355333953380257
PrecHiMn-04,llm_noC,790.0,A1_FCC,A1_FCC,0,0.9303573367565836
PrecHiMn-04,llm_noC,790.0,CUB_A13,CUB_A13,1,0.06964266326493487
PrecHiMn-04,llm_noC,800.0,A1_FCC,A1_FCC,0,0.9749410020918671
PrecHiMn-04,llm_noC,800.0,CUB_A13,CUB_A13,1,0.025058997889620155
PrecHiMn-04,llm_noC,810.0,A1_FCC,A1_FCC,0,1.0000000000098204
PrecHiMn-04,llm_noC,820.0,A1_FCC,A1_FCC,0,0.999999999956772
PrecHiMn-04,llm_noC,830.0,A1_FCC,A1_FCC,0,1.0000000000178457
PrecHiMn-04,llm_noC,840.0,A1_FCC,A1_FCC,0,0.9999999999566892
PrecHiMn-04,llm_noC,850.0,A1_FCC,A1_FCC,0,0.9999999999905568
PrecHiMn-04,llm_noC,860.0,A1_FCC,A1_FCC,0,0.9999999999620661
PrecHiMn-04,llm_noC,870.0,A1_FCC,A1_FCC,0,1.0000000000210794
PrecHiMn-04,llm_noC,880.0,BCC_4SL,BCC_4SL[A2],0,0.0037545352763870125
PrecHiMn-04,llm_noC,880.0,A1_FCC,A1_FCC,1,0.996245464722179
PrecHiMn-04,llm_noC,890.0,BCC_4SL,BCC_4SL[A2],0,0.028858023981608357
PrecHiMn-04,llm_noC,890.0,A1_FCC,A1_FCC,1,0.9711419759747824
PrecHiMn-04,llm_noC,900.0,BCC_4SL,BCC_4SL[A2],0,0.05457182797728036
PrecHiMn-04,llm_noC,900.0,A1_FCC,A1_FCC,1,0.9454281719519779
PrecHiMn-04,llm_noC,910.0,BCC_4SL,BCC_4SL[A2],0,0.08092008217393463
PrecHiMn-04,llm_noC,910.0,A1_FCC,A1_FCC,1,0.9190799177954311
PrecHiMn-04,llm_noC,920.0,BCC_4SL,BCC_4SL[A2],0,0.10792739428545317
PrecHiMn-04,llm_noC,920.0,A1_FCC,A1_FCC,1,0.8920726058528544
PrecHiMn-04,llm_noC,930.0,BCC_4SL,BCC_4SL[A2],0,0.1356186955717108
PrecHiMn-04,llm_noC,930.0,A1_FCC,A1_FCC,1,0.8643813044171251
PrecHiMn-04,llm_noC,940.0,BCC_4SL,BCC_4SL[A2],0,0.16401906504128755
PrecHiMn-04,llm_noC,940.0,A1_FCC,A1_FCC,1,0.8359809350241799
PrecHiMn-04,llm_noC,950.0,BCC_4SL,BCC_4SL[A2],0,0.1931535218406629
PrecHiMn-04,llm_noC,950.0,A1_FCC,A1_FCC,1,0.8068464780877952
PrecHiMn-04,llm_noC,960.0,BCC_4SL,BCC_4SL[A2],0,0.22304678501232608
PrecHiMn-04,llm_noC,960.0,A1_FCC,A1_FCC,1,0.7769532149668498
PrecHiMn-04,llm_noC,970.0,BCC_4SL,BCC_4SL[A2],0,0.25372299688822625
PrecHiMn-04,llm_noC,970.0,A1_FCC,A1_FCC,1,0.7462770031116295
PrecHiMn-04,llm_noC,980.0,A1_FCC,A1_FCC,0,0.7147945928116471
PrecHiMn-04,llm_noC,980.0,BCC_4SL,BCC_4SL[A2],1,0.28520540725550775
PrecHiMn-04,llm_noC,990.0,A1_FCC,A1_FCC,0,0.6824839800430786
PrecHiMn-04,llm_noC,990.0,BCC_4SL,BCC_4SL[A2],1,0.3175160198989051
PrecHiMn-04,llm_noC,1000.0,BCC_4SL,BCC_4SL[A2],0,0.3506751992340447
PrecHiMn-04,llm_noC,1000.0,A1_FCC,A1_FCC,1,0.6493248007110336
PrecHiMn-04,llm_noC,1010.0,BCC_4SL,BCC_4SL[A2],0,0.3847012404795291
PrecHiMn-04,llm_noC,1010.0,A1_FCC,A1_FCC,1,0.6152987594431248
PrecHiMn-04,llm_noC,1020.0,BCC_4SL,BCC_4SL[A2],0,0.4196099076773475
PrecHiMn-04,llm_noC,1020.0,A1_FCC,A1_FCC,1,0.580390092403713
PrecHiMn-04,llm_noC,1030.0,BCC_4SL,BCC_4SL[A2],0,0.45541394761546145
PrecHiMn-04,llm_noC,1030.0,A1_FCC,A1_FCC,1,0.5445860522745835
PrecHiMn-04,llm_noC,1040.0,BCC_4SL,BCC_4SL[A2],0,0.4921225838293632
PrecHiMn-04,llm_noC,1040.0,A1_FCC,A1_FCC,1,0.5078774161400426
PrecHiMn-04,llm_noC,1050.0,BCC_4SL,BCC_4SL[A2],0,0.5297410171065902
PrecHiMn-04,llm_noC,1050.0,A1_FCC,A1_FCC,1,0.470258982899235
PrecHiMn-04,llm_noC,1060.0,BCC_4SL,BCC_4SL[A2],0,0.5682699273542374
PrecHiMn-04,llm_noC,1060.0,A1_FCC,A1_FCC,1,0.4317300726917024
PrecHiMn-04,llm_noC,1070.0,BCC_4SL,BCC_4SL[A2],0,0.6077050155876916
PrecHiMn-04,llm_noC,1070.0,A1_FCC,A1_FCC,1,0.39229498437438026
PrecHiMn-04,llm_noC,1080.0,BCC_4SL,BCC_4SL[A2],0,0.6480365877232308
PrecHiMn-04,llm_noC,1080.0,A1_FCC,A1_FCC,1,0.3519634122509536
PrecHiMn-04,llm_noC,1090.0,BCC_4SL,BCC_4SL[A2],0,0.6892492009015736
PrecHiMn-04,llm_noC,1090.0,A1_FCC,A1_FCC,1,0.31075079907378683
PrecHiMn-04,llm_noC,1100.0,BCC_4SL,BCC_4SL[A2],0,0.7313213701988056
PrecHiMn-04,llm_noC,1100.0,A1_FCC,A1_FCC,1,0.26867862973139894
PrecHiMn-04,llm_noC,1110.0,BCC_4SL,BCC_4SL[A2],0,0.7742253093654616
PrecHiMn-04,llm_noC,1110.0,A1_FCC,A1_FCC,1,0.2257746906155885
PrecHiMn-04,llm_noC,1120.0,BCC_4SL,BCC_4SL[A2],0,0.8179265994682208
PrecHiMn-04,llm_noC,1120.0,A1_FCC,A1_FCC,1,0.1820734006880118
PrecHiMn-04,llm_noC,1130.0,BCC_4SL,BCC_4SL[A2],0,0.8623834896034296
PrecHiMn-04,llm_noC,1130.0,A1_FCC,A1_FCC,1,0.13761651038349304
PrecHiMn-04,llm_noC,1140.0,BCC_4SL,BCC_4SL[A2],0,0.9075448826749178
PrecHiMn-04,llm_noC,1140.0,A1_FCC,A1_FCC,1,0.09245511717214844
PrecHiMn-04,llm_noC,1150.0,BCC_4SL,BCC_4SL[A2],0,0.9533435188832656
PrecHiMn-04,llm_noC,1150.0,A1_FCC,A1_FCC,1,0.046656480983377754
PrecHiMn-04,llm_noC,1160.0,BCC_4SL,BCC_4SL[A2],0,0.9996668871846549
PrecHiMn-04,llm_noC,1160.0,A1_FCC,A1_FCC,1,0.0003331128712699234
PrecHiMn-04,llm_noC,1170.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999850696
PrecHiMn-04,llm_noC,1180.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000068545
PrecHiMn-04,llm_noC,1190.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999744594
PrecHiMn-04,llm_noC,1200.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999384894
PrecHiMn-04,llm_noC,1210.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000397973
PrecHiMn-04,llm_noC,1220.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000057474
PrecHiMn-04,llm_noC,1230.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000092062
PrecHiMn-04,llm_noC,1240.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000161546
PrecHiMn-04,llm_noC,1250.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999888265
PrecHiMn-04,llm_noC,1260.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000071958
PrecHiMn-04,llm_noC,1270.0,BCC_4SL,BCC_4SL[A2],0,0.999999999990479
mpea-02b,benchmark,1300.0,B2_BCC,B2_BCC[A2],0,1.000000000018893
mpea-02b,benchmark,1310.0,B2_BCC,B2_BCC[A2],0,1.0000000000124472
mpea-02b,benchmark,1320.0,B2_BCC,B2_BCC[A2],0,1.0000000000170584
mpea-02b,benchmark,1330.0,B2_BCC,B2_BCC[A2],0,0.9598206077609092
mpea-02b,benchmark,1330.0,LIQUID,LIQUID,1,0.04017939227455126
mpea-02b,benchmark,1340.0,LIQUID,LIQUID,0,0.16941818661539618
mpea-02b,benchmark,1340.0,B2_BCC,B2_BCC[A2],1,0.8305818134067404
mpea-02b,benchmark,1350.0,LIQUID,LIQUID,0,0.3465874395260013
mpea-02b,benchmark,1350.0,B2_BCC,B2_BCC[A2],1,0.6534125604561737
mpea-02b,benchmark,1360.0,LIQUID,LIQUID,0,0.5540230569244785
mpea-02b,benchmark,1360.0,B2_BCC,B2_BCC[A2],1,0.44597694303038254
mpea-02b,benchmark,1370.0,LIQUID,LIQUID,0,0.7876363494590074
mpea-02b,benchmark,1370.0,B2_BCC,B2_BCC[A2],1,0.21236365050489292
mpea-02b,benchmark,1380.0,LIQUID,LIQUID,0,1.0000000000146188
mpea-02b,benchmark,1390.0,LIQUID,LIQUID,0,1.000000000024446
mpea-02b,benchmark,1400.0,LIQUID,LIQUID,0,1.0000000000286196
mpea-02b,llm_noC,1350.0,B2_BCC,B2_BCC[A2],0,1.000000000049839
mpea-02b,llm_noC,1360.0,B2_BCC,B2_BCC[A2],0,1.0000000000261229
mpea-02b,llm_noC,1370.0,B2_BCC,B2_BCC[A2],0,1.0000000000551468
mpea-02b,llm_noC,1380.0,B2_BCC,B2_BCC[A2],0,0.81217434080697
mpea-02b,llm_noC,1380.0,LIQUID,LIQUID,1,0.18782565927972567
mpea-02b,llm_noC,1390.0,B2_BCC,B2_BCC[A2],0,0.5424288350960581
mpea-02b,llm_noC,1390.0,LIQUID,LIQUID,1,0.45757116492853317
mpea-02b,llm_noC,1400.0,LIQUID,LIQUID,0,0.762488801282648
mpea-02b,llm_noC,1400.0,B2_BCC,B2_BCC[A2],1,0.23751119873880688
PrecHiMn-04,llm_noC,1280.0,BCC_4SL,BCC_4SL[A2],0,1.000000000027818
PrecHiMn-04,llm_noC,1290.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000201734
PrecHiMn-04,llm_noC,1300.0,BCC_4SL,BCC_4SL[A2],0,0.9468541664473478
PrecHiMn-04,llm_noC,1300.0,LIQUID,LIQUID,1,0.053145833628705966
PrecHiMn-04,llm_noC,1310.0,BCC_4SL,BCC_4SL[A2],0,0.8828417426228058
PrecHiMn-04,llm_noC,1310.0,LIQUID,LIQUID,1,0.11715825746000924
PrecHiMn-04,llm_noC,1320.0,BCC_4SL,BCC_4SL[A2],0,0.8145706272733363
PrecHiMn-04,llm_noC,1320.0,LIQUID,LIQUID,1,0.18542937277759694
PrecHiMn-04,llm_noC,1330.0,BCC_4SL,BCC_4SL[A2],0,0.7400195301925299
PrecHiMn-04,llm_noC,1330.0,LIQUID,LIQUID,1,0.25998047002077146
PrecHiMn-04,llm_noC,1340.0,LIQUID,LIQUID,0,0.3435802650874286
PrecHiMn-04,llm_noC,1340.0,BCC_4SL,BCC_4SL[A2],1,0.6564197350106484
PrecHiMn-04,llm_noC,1350.0,BCC_4SL,BCC_4SL[A2],0,0.5599258745186223
PrecHiMn-04,llm_noC,1350.0,LIQUID,LIQUID,1,0.4400741255924694
PrecHiMn-04,llm_noC,1360.0,BCC_4SL,BCC_4SL[A2],0,0.4451696223448283
PrecHiMn-04,llm_noC,1360.0,LIQUID,LIQUID,1,0.5548303777036848
PrecHiMn-04,llm_noC,1370.0,BCC_4SL,BCC_4SL[A2],0,0.30473824108166286
PrecHiMn-04,llm_noC,1370.0,LIQUID,LIQUID,1,0.695261758886574
PrecHiMn-04,llm_noC,1380.0,BCC_4SL,BCC_4SL[A2],0,0.12876751571638076
PrecHiMn-04,llm_noC,1380.0,LIQUID,LIQUID,1,0.8712324843442638
PrecHiMn-04,llm_noC,1390.0,LIQUID,LIQUID,0,1.0000000000842482
PrecHiMn-04,llm_noC,1400.0,LIQUID,LIQUID,0,1.0000000000327742
mpea-02b,llm,1250.0,A1_FCC,A1_FCC,0,0.15307057361140375
mpea-02b,llm,1250.0,B2_BCC,B2_BCC[A2],1,0.8469294264019186
mpea-02b,llm,1260.0,A1_FCC,A1_FCC,0,0.13159592570048073
mpea-02b,llm,1260.0,B2_BCC,B2_BCC[A2],1,0.8684040743311303
mpea-02b,llm,1270.0,A1_FCC,A1_FCC,0,0.1114680259614099
mpea-02b,llm,1270.0,B2_BCC,B2_BCC[A2],1,0.8885319740603941
mpea-02b,llm,1280.0,A1_FCC,A1_FCC,0,0.09247439406476386
mpea-02b,llm,1280.0,B2_BCC,B2_BCC[A2],1,0.9075256059446388
mpea-02b,llm,1290.0,A1_FCC,A1_FCC,0,0.07442432395501923
mpea-02b,llm,1290.0,B2_BCC,B2_BCC[A2],1,0.9255756760493735
mpea-02b,llm,1300.0,LIQUID,LIQUID,0,0.0370519751961502
mpea-02b,llm,1300.0,B2_BCC,B2_BCC[A2],1,0.9629480248244545
mpea-02b,llm,1310.0,LIQUID,LIQUID,0,0.05100501528123154
mpea-02b,llm,1310.0,B2_BCC,B2_BCC[A2],1,0.9489949847693938
mpea-02b,llm,1320.0,LIQUID,LIQUID,0,0.06951151332757463
mpea-02b,llm,1320.0,B2_BCC,B2_BCC[A2],1,0.9304884866959333
mpea-02b,llm,1330.0,LIQUID,LIQUID,0,0.09469385686206432
mpea-02b,llm,1330.0,B2_BCC,B2_BCC[A2],1,0.9053061431164497
mpea-02b,llm,1340.0,LIQUID,LIQUID,0,0.12995057181968342
mpea-02b,llm,1340.0,B2_BCC,B2_BCC[A2],1,0.8700494281701199
mpea-02b,llm,1350.0,LIQUID,LIQUID,0,0.18069200671861735
mpea-02b,llm,1350.0,B2_BCC,B2_BCC[A2],1,0.8193079932921535
mpea-02b,llm,1360.0,LIQUID,LIQUID,0,0.25505086476892264
mpea-02b,llm,1360.0,B2_BCC,B2_BCC[A2],1,0.7449491352961672
mpea-02b,llm,1370.0,LIQUID,LIQUID,0,0.36353787902678053
mpea-02b,llm,1370.0,B2_BCC,B2_BCC[A2],1,0.6364621210070774
mpea-02b,llm,1380.0,LIQUID,LIQUID,0,0.5163416318020829
mpea-02b,llm,1380.0,B2_BCC,B2_BCC[A2],1,0.4836583681884981
mpea-02b,llm,1390.0,LIQUID,LIQUID,0,0.7198047105421278
mpea-02b,llm,1390.0,B2_BCC,B2_BCC[A2],1,0.280195289473052
mpea-02b,llm,1400.0,LIQUID,LIQUID,0,0.9762620525662172
mpea-02b,llm,1400.0,B2_BCC,B2_BCC[A2],1,0.02373794748270762
PrecHiMn-04,llm,1150.0,A1_FCC,A1_FCC,0,0.47167873653212483
PrecHiMn-04,llm,1150.0,BCC_4SL,BCC_4SL[A2],1,0.5283212634994177
PrecHiMn-04,llm,1160.0,A1_FCC,A1_FCC,0,0.4475650903741614
PrecHiMn-04,llm,1160.0,BCC_4SL,BCC_4SL[A2],1,0.5524349096880209
PrecHiMn-04,llm,1170.0,A1_FCC,A1_FCC,0,0.4238411480918006
PrecHiMn-04,llm,1170.0,BCC_4SL,BCC_4SL[A2],1,0.576158851949222
PrecHiMn-04,llm,1180.0,A1_FCC,A1_FCC,0,0.40053749295221114
PrecHiMn-04,llm,1180.0,BCC_4SL,BCC_4SL[A2],1,0.599462507105402
PrecHiMn-04,llm,1190.0,A1_FCC,A1_FCC,0,0.3776777565237727
PrecHiMn-04,llm,1190.0,BCC_4SL,BCC_4SL[A2],1,0.62232224349933
PrecHiMn-04,llm,1200.0,A1_FCC,A1_FCC,0,0.35527811713280616
PrecHiMn-04,llm,1200.0,BCC_4SL,BCC_4SL[A2],1,0.6447218828784782
PrecHiMn-04,llm,1210.0,A1_FCC,A1_FCC,0,0.3333470487916604
PrecHiMn-04,llm,1210.0,BCC_4SL,BCC_4SL[A2],1,0.6666529512150439
PrecHiMn-04,llm,1220.0,A1_FCC,A1_FCC,0,0.3118853168631364
PrecHiMn-04,llm,1220.0,BCC_4SL,BCC_4SL[A2],1,0.6881146831401692
PrecHiMn-04,llm,1230.0,A1_FCC,A1_FCC,0,0.29088620099757245
PrecHiMn-04,llm,1230.0,BCC_4SL,BCC_4SL[A2],1,0.7091137990094905
PrecHiMn-04,llm,1240.0,A1_FCC,A1_FCC,0,0.27033591100892906
PrecHiMn-04,llm,1240.0,BCC_4SL,BCC_4SL[A2],1,0.7296640890006034
PrecHiMn-04,llm,1250.0,A1_FCC,A1_FCC,0,0.2502428126519912
PrecHiMn-04,llm,1250.0,BCC_4SL,BCC_4SL[A2],1,0.7497571873427616
PrecHiMn-04,llm,1260.0,A1_FCC,A1_FCC,0,1.0000000000143494
PrecHiMn-04,llm,1270.0,A1_FCC,A1_FCC,0,1.0000000000253326
PrecHiMn-04,llm,1280.0,A1_FCC,A1_FCC,0,1.0000000000182658
PrecHiMn-04,llm,1290.0,A1_FCC,A1_FCC,0,1.0000000000271707
PrecHiMn-04,llm,1300.0,LIQUID,LIQUID,0,0.19156564443378876
PrecHiMn-04,llm,1300.0,A1_FCC,A1_FCC,1,0.8084343556411832
PrecHiMn-04,llm,1310.0,LIQUID,LIQUID,0,0.4273960448797046
PrecHiMn-04,llm,1310.0,A1_FCC,A1_FCC,1,0.572603955196984
PrecHiMn-04,llm,1320.0,LIQUID,LIQUID,0,0.6993734836479409
PrecHiMn-04,llm,1320.0,A1_FCC,A1_FCC,1,0.30062651640148663
PrecHiMn-04,llm,1330.0,LIQUID,LIQUID,0,1.0000000000648548
PrecHiMn-04,llm,1340.0,LIQUID,LIQUID,0,1.0000000000192304
PrecHiMn-04,llm,1350.0,LIQUID,LIQUID,0,1.0000000000379632
PrecHiMn-04,llm,1360.0,LIQUID,LIQUID,0,1.0000000000494005
PrecHiMn-04,llm,1370.0,LIQUID,LIQUID,0,1.0000000000680236
PrecHiMn-04,llm,1380.0,LIQUID,LIQUID,0,1.0000000000093376
PrecHiMn-04,llm,1390.0,LIQUID,LIQUID,0,1.0000000000882863
PrecHiMn-04,llm,1400.0,LIQUID,LIQUID,0,1.0000000000452947
